pose,pose_x,pose_y,label
0,-3.895369397,-1.166648946,0
3,7.569801097,17.21247427,1
3,6.587184114,16.65081967,1
3,5.38311937,15.34089708,1
3,7.082977108,15.28371006,1
3,4.454786803,17.03274556,1
3,3.559490754,15.79262878,1
2,27.75231432,-10.33044308,1
3,6.850115642,16.08231582,1
0,-3.784680252,-0.996933339,0
0,-1.79759243,3.392986213,0
0,-0.359564667,10.72575481,0
3,3.617472259,15.74918034,1
0,-4.854945316,-0.852168424,0
1,-15.0,10.0,1
0,-1.418635848,3.089773991,0
0,-3.506108654,-0.821159218,0
0,-1.798900529,3.012192931,0
0,-1.667148613,-0.784068493,0
0,-2.001944016,3.925465936,0
0,-2.069997198,-0.771806969,0
0,-1.739701666,-0.722055342,0
0,-1.229526946,3.301949644,0
3,3.513025854,17.82888111,1
3,2.212640802,19.16775046,1
0,-2.465327517,3.219265993,0
0,-3.168367271,-0.649038718,0
3,9.425624036,15.26029341,1
0,-8.609796037,-0.633987712,1
0,-2.657710186,-0.613985615,0
1,-15.0,10.0,1
0,-0.809827332,3.444309169,0
3,14.94072212,16.40002866,1
3,14.47276472,16.08839902,1
0,-0.117129405,3.440383779,0
0,7.222641334,14.22032594,1
0,0.007062561,11.64978761,0
0,-4.083558832,-0.583331396,0
0,-9.21862372,3.2510883,0
2,27.72581616,-10.64747313,1
2,26.82615145,-11.21744404,1
0,-1.79541362,-0.550275354,0
0,6.612518698,14.72435769,1
0,0.43071731,11.76885446,0
0,-3.560797428,-0.447060326,0
2,9.194681143,-10.39527881,1
0,-8.280268626,-0.444571432,1
0,1.37919772,12.13640297,0
0,-1.299420119,4.326181077,0
0,-3.221054673,8.871025005,0
3,13.45755327,16.0068572,1
0,-1.376732408,-0.332005103,0
0,1.199240131,3.096055148,0
3,14.95276382,17.59495072,1
3,14.6377943,20.75306564,1
3,13.43237554,19.35210707,1
0,0.311150212,12.1683815,0
3,8.539210108,15.28938859,1
0,-1.630124835,-0.292621769,0
3,12.10501237,18.44539275,1
0,0.892696807,13.49286048,1
0,-5.859718177,-0.254114494,0
0,-2.98421332,-0.229970109,0
1,-15.0,10.0,1
3,7.327176667,16.48981184,1
3,5.828203359,17.48225013,1
3,6.851814973,18.59406831,1
3,4.028361225,17.31793613,1
0,0.174608583,12.691899,0
0,6.170159598,14.04320448,1
0,-5.357382335,-0.025190276,0
0,-4.028131574,14.64893491,1
